2024-09-01 01:23:42+00:00,25.0,841.5,3.4,92.30,17.76,-0.86,0.19
2024-09-01 01:24:27+00:00,25.0,841.5,3.4,92.61,17.88,-0.86,0.19
2024-09-01 01:27:42+00:00,25.0,837.1,3.6,92.61,17.88,-0.86,0.19
2024-09-01 01:29:27+00:00,25.0,837.1,3.6,92.52,17.92,-0.86,0.19
2024-09-01 01:31:19+00:00,25.0,837.1,3.6,92.52,17.92,-1.30,0.84
2024-09-01 01:31:42+00:00,23.0,809.6,3.2,92.52,17.92,-1.30,0.84
2024-09-01 01:34:31+00:00,23.0,809.6,3.2,92.58,17.92,-1.30,0.84
2024-09-01 01:35:42+00:00,28.2,886.6,3.7,92.58,17.92,-1.30,0.84
2024-09-01 01:39:30+00:00,28.2,886.6,3.7,92.72,17.92,-1.30,0.84
2024-09-01 01:39:42+00:00,26.6,865.7,4.1,92.72,17.92,-1.30,0.84
2024-09-01 01:43:42+00:00,26.8,869.0,4.2,92.72,17.92,-1.30,0.84
2024-09-01 01:44:27+00:00,26.8,869.0,4.2,92.75,17.9,-1.30,0.84
2024-09-01 01:46:19+00:00,26.8,869.0,4.2,92.75,17.9,-0.37,0.16
2024-09-01 01:47:42+00:00,28.0,873.4,4.1,92.75,17.9,-0.37,0.16
2024-09-01 01:49:29+00:00,28.0,873.4,4.1,92.90,17.88,-0.37,0.16
2024-09-01 01:51:42+00:00,26.7,862.4,4.1,92.90,17.88,-0.37,0.16
2024-09-01 01:54:28+00:00,26.7,862.4,4.1,92.98,17.89,-0.37,0.16
2024-09-01 01:55:42+00:00,20.9,744.7,3.1,92.98,17.89,-0.37,0.16
2024-09-01 01:59:28+00:00,20.9,744.7,3.1,92.96,17.73,-0.37,0.16
2024-09-01 01:59:42+00:00,5.2,529.1,0.8,92.96,17.73,-0.37,0.16
2024-09-01 02:01:20+00:00,5.2,529.1,0.8,92.96,17.73,-2.29,1.23
2024-09-01 02:03:42+00:00,21.4,794.2,3.1,92.96,17.73,-2.29,1.23
2024-09-01 02:04:30+00:00,21.4,794.2,3.1,93.16,17.74,-2.29,1.23
2024-09-01 02:07:42+00:00,23.1,823.9,3.3,93.16,17.74,-2.29,1.23
2024-09-01 02:09:33+00:00,23.1,823.9,3.3,93.19,17.76,-2.29,1.23
2024-09-01 02:11:42+00:00,21.8,787.6,3.2,93.19,17.76,-2.29,1.23
2024-09-01 02:14:28+00:00,21.8,787.6,3.2,93.10,17.72,-2.29,1.23
2024-09-01 02:15:42+00:00,24.5,844.8,3.5,93.10,17.72,-2.29,1.23
2024-09-01 02:16:20+00:00,24.5,844.8,3.5,93.10,17.72,-0.6,0.10
2024-09-01 02:19:27+00:00,24.5,844.8,3.5,93.19,17.63,-0.6,0.10
2024-09-01 02:19:42+00:00,18.8,777.7,3.4,93.19,17.63,-0.6,0.10
2024-09-01 02:23:42+00:00,17.4,731.5,3.3,93.19,17.63,-0.6,0.10
2024-09-01 02:24:30+00:00,17.4,731.5,3.3,93.00,17.39,-0.6,0.10
2024-09-01 02:27:42+00:00,20.4,790.9,2.8,93.00,17.39,-0.6,0.10
2024-09-01 02:29:27+00:00,20.4,790.9,2.8,93.19,17.23,-0.6,0.10
2024-09-01 02:31:21+00:00,20.4,790.9,2.8,93.19,17.23,-1.14,0.13
2024-09-01 02:31:42+00:00,19.6,794.2,2.6,93.19,17.23,-1.14,0.13
2024-09-01 02:34:30+00:00,19.6,794.2,2.6,93.57,17.15,-1.14,0.13
2024-09-01 02:35:42+00:00,14.5,696.3,2.4,93.57,17.15,-1.14,0.13
2024-09-01 02:39:31+00:00,14.5,696.3,2.4,93.62,17.19,-1.14,0.13
2024-09-01 02:39:42+00:00,3.3,515.9,0.0,93.62,17.19,-1.14,0.13
2024-09-01 02:43:42+00:00,19.8,784.3,2.4,93.62,17.19,-1.14,0.13
2024-09-01 02:44:28+00:00,19.8,784.3,2.4,93.57,17.12,-1.14,0.13
2024-09-01 02:46:21+00:00,19.8,784.3,2.4,93.57,17.12,-1.04,0.53
2024-09-01 02:47:42+00:00,18.7,789.8,2.4,93.57,17.12,-1.04,0.53
2024-09-01 02:49:27+00:00,18.7,789.8,2.4,93.69,16.9,-1.04,0.53
2024-09-01 02:51:42+00:00,17.7,768.9,2.1,93.69,16.9,-1.04,0.53
2024-09-01 02:54:27+00:00,17.7,768.9,2.1,93.70,16.73,-1.04,0.53
2024-09-01 02:55:42+00:00,24.0,839.3,2.6,93.70,16.73,-1.04,0.53
2024-09-01 02:59:33+00:00,24.0,839.3,2.6,94.12,16.91,-1.04,0.53
2024-09-01 02:59:42+00:00,21.4,811.8,3.3,94.12,16.91,-1.04,0.53
2024-09-01 03:01:21+00:00,21.4,811.8,3.3,94.12,16.91,-0.18,0.09
2024-09-01 03:03:42+00:00,18.9,775.5,3.3,94.12,16.91,-0.18,0.09
2024-09-01 03:04:31+00:00,18.9,775.5,3.3,94.04,16.81,-0.18,0.09
2024-09-01 03:07:42+00:00,17.6,754.6,2.8,94.04,16.81,-0.18,0.09
2024-09-01 03:09:27+00:00,17.6,754.6,2.8,94.00,16.63,-0.18,0.09
2024-09-01 03:11:42+00:00,13.9,686.4,2.5,94.00,16.63,-0.18,0.09
2024-09-01 03:14:31+00:00,13.9,686.4,2.5,94.0,16.51,-0.18,0.09
2024-09-01 03:15:42+00:00,11.4,653.4,2.4,94.0,16.51,-0.18,0.09
2024-09-01 03:16:22+00:00,11.4,653.4,2.4,94.0,16.51,-0.15,0.36
2024-09-01 03:19:27+00:00,11.4,653.4,2.4,94.24,16.37,-0.15,0.36
2024-09-01 03:19:42+00:00,6.6,545.6,0.0,94.24,16.37,-0.15,0.36
2024-09-01 03:23:42+00:00,21.9,822.8,2.6,94.24,16.37,-0.15,0.36
2024-09-01 03:24:27+00:00,21.9,822.8,2.6,94.46,16.32,-0.15,0.36
2024-09-01 03:27:42+00:00,20.9,797.5,2.8,94.46,16.32,-0.15,0.36
2024-09-01 03:29:29+00:00,20.9,797.5,2.8,94.83,16.37,-0.15,0.36
2024-09-01 03:31:23+00:00,20.9,797.5,2.8,94.83,16.37,-0.46,0.59
2024-09-01 03:31:42+00:00,20.0,778.8,2.9,94.83,16.37,-0.46,0.59
2024-09-01 03:34:32+00:00,20.0,778.8,2.9,95.03,16.36,-0.46,0.59
2024-09-01 03:35:42+00:00,23.6,841.5,3.0,95.03,16.36,-0.46,0.59
2024-09-01 03:39:27+00:00,23.6,841.5,3.0,95.20,16.44,-0.46,0.59
2024-09-01 03:39:42+00:00,19.9,796.4,3.3,95.20,16.44,-0.46,0.59
2024-09-01 03:43:42+00:00,20.5,795.3,3.3,95.20,16.44,-0.46,0.59
2024-09-01 03:44:28+00:00,20.5,795.3,3.3,95.3,16.41,-0.46,0.59
2024-09-01 03:46:22+00:00,20.5,795.3,3.3,95.3,16.41,-1.0,0.45
2024-09-01 03:47:42+00:00,20.6,809.6,2.9,95.3,16.41,-1.0,0.45
2024-09-01 03:49:30+00:00,20.6,809.6,2.9,95.27,16.57,-1.0,0.45
2024-09-01 03:51:42+00:00,17.0,753.5,2.8,95.27,16.57,-1.0,0.45
2024-09-01 03:54:30+00:00,17.0,753.5,2.8,95.19,16.64,-1.0,0.45
2024-09-01 03:55:42+00:00,14.6,699.6,2.3,95.19,16.64,-1.0,0.45
2024-09-01 03:59:31+00:00,14.6,699.6,2.3,94.92,16.42,-1.0,0.45
2024-09-01 03:59:42+00:00,3.6,513.7,0.7,94.92,16.42,-1.0,0.45
2024-09-01 04:01:23+00:00,3.6,513.7,0.7,94.92,16.42,0.26,0.09
2024-09-01 04:03:42+00:00,15.4,706.2,2.3,94.92,16.42,0.26,0.09
2024-09-01 04:04:34+00:00,15.4,706.2,2.3,94.81,16.30,0.26,0.09
2024-09-01 04:07:42+00:00,16.7,753.5,2.0,94.81,16.30,0.26,0.09
2024-09-01 04:09:28+00:00,16.7,753.5,2.0,94.70,16.09,0.26,0.09
2024-09-01 04:11:42+00:00,15.2,715.0,2.4,94.70,16.09,0.26,0.09
2024-09-01 04:14:27+00:00,15.2,715.0,2.4,94.7,16.08,0.26,0.09
2024-09-01 04:15:42+00:00,17.6,766.7,2.4,94.7,16.08,0.26,0.09
2024-09-01 04:16:24+00:00,17.6,766.7,2.4,94.7,16.08,0.10,0.1
2024-09-01 04:19:29+00:00,17.6,766.7,2.4,94.73,16.03,0.10,0.1
2024-09-01 04:19:42+00:00,19.6,793.1,2.5,94.73,16.03,0.10,0.1
2024-09-01 04:23:42+00:00,20.2,803.0,2.3,94.73,16.03,0.10,0.1
2024-09-01 04:24:28+00:00,20.2,803.0,2.3,95.00,16.02,0.10,0.1
2024-09-01 04:27:42+00:00,21.2,810.7,2.4,95.00,16.02,0.10,0.1
